,survey_questions_id,survey_raw_answers_id,survey_condition,Awe,Fear,Anger,Pride,Shame,Disgust,Sadness,Contempt,Interest,Surprise,Amusement,Happiness,Embarrassment
26442,264,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26443,5,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26444,543,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26445,425,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26446,23,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26447,391,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26448,205,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26449,435,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26450,21,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26451,429,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26452,314,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26453,59,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26454,80,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26455,239,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26456,108,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26457,300,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26458,124,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26459,65,1052,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26460,540,1056,/survey-fo,0,4,0,0,0,0,0,0,0,1,0,0,0
26461,209,1056,/survey-fo,0,0,0,1,0,0,1,1,2,0,0,0,0
26462,344,1056,/survey-fo,0,0,1,0,0,0,0,0,2,1,0,0,0
26463,141,1056,/survey-fo,0,1,0,0,0,0,0,0,0,4,0,0,0
26464,443,1056,/survey-fo,0,0,2,1,0,0,0,0,0,0,0,0,0
26465,48,1056,/survey-fo,0,0,0,2,0,0,0,1,0,0,1,0,0
26466,341,1056,/survey-fo,0,0,0,0,0,0,1,0,1,1,0,0,0
26467,490,1056,/survey-fo,0,0,0,1,0,0,1,0,0,1,0,0,1
26468,556,1056,/survey-fo,0,1,0,0,0,0,4,0,0,0,0,0,0
26469,310,1056,/survey-fo,0,0,0,0,0,0,0,1,0,4,1,3,0
26470,9,1056,/survey-fo,0,0,3,2,0,0,1,0,0,0,0,0,0
26471,385,1056,/survey-fo,0,0,0,0,0,0,0,2,0,0,3,3,0
26472,568,1056,/survey-fo,0,4,0,0,0,0,0,0,0,4,0,0,0
26473,442,1056,/survey-fo,0,0,0,0,0,3,0,0,0,2,0,0,0
26474,47,1056,/survey-fo,0,0,0,0,0,0,0,2,0,0,1,1,0
26475,551,1056,/survey-fo,0,0,4,2,0,0,0,0,0,0,0,0,0
26476,565,1056,/survey-fo,0,0,0,0,0,0,0,3,0,0,3,3,0
26477,287,1056,/survey-fo,0,0,0,0,0,0,1,0,1,1,0,0,0
26478,539,1056,/survey-fo,0,0,2,1,0,0,0,0,0,0,0,0,0
26479,121,1056,/survey-fo,0,0,0,0,0,0,4,0,0,0,0,0,0
26480,445,1056,/survey-fo,2,0,1,1,0,0,1,0,3,0,0,0,0
26481,436,1056,/survey-fo,0,0,0,1,0,0,0,2,0,0,3,2,1
26482,241,1056,/survey-fo,0,0,0,3,0,1,1,0,0,0,0,0,0
26483,326,1056,/survey-fo,0,0,0,3,0,0,1,0,1,0,0,0,0
26484,196,1056,/survey-fo,0,0,0,1,0,0,0,2,0,0,3,3,0
26485,354,1056,/survey-fo,0,0,2,2,0,1,1,4,1,0,0,0,0
26486,268,1056,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,3,0
26487,243,1056,/survey-fo,0,1,0,0,0,0,0,0,0,4,0,0,0
26488,290,1056,/survey-fo,0,0,0,0,0,0,0,0,2,2,0,0,0
26489,72,1056,/survey-fo,0,0,4,1,0,0,0,2,0,0,0,0,0
26490,199,1070,/survey-fo,0,3,1,0,0,1,0,1,0,0,0,0,0
26491,442,1070,/survey-fo,0,0,2,0,0,3,0,2,0,0,0,0,0
26492,491,1070,/survey-fo,0,0,4,0,0,0,0,0,0,0,0,0,0
26493,47,1070,/survey-fo,0,0,0,1,0,0,0,0,1,0,0,1,0
26494,531,1070,/survey-fo,0,0,0,0,0,0,0,0,0,1,3,3,0
26495,12,1070,/survey-fo,0,0,0,0,0,0,0,0,0,1,3,3,0
26496,505,1070,/survey-fo,0,0,1,0,0,1,1,0,0,0,0,0,0
26497,35,1070,/survey-fo,0,2,0,0,0,0,0,0,0,0,1,1,0
26498,470,1070,/survey-fo,0,0,0,0,0,1,1,0,0,1,0,0,0
26499,493,1070,/survey-fo,0,0,0,0,0,0,0,0,0,4,0,0,0
26500,316,1070,/survey-fo,0,0,0,0,1,0,3,1,0,0,0,0,0
26501,195,1070,/survey-fo,0,0,0,1,0,0,0,0,0,0,1,1,0
26502,400,1070,/survey-fo,0,1,0,0,0,0,0,0,0,0,1,1,0
26503,389,1070,/survey-fo,0,1,2,0,0,2,0,1,0,1,0,0,0
26504,559,1070,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26505,378,1070,/survey-fo,0,0,0,0,0,0,0,0,0,4,1,1,0
26506,453,1070,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,1
26507,255,1070,/survey-fo,1,4,0,0,0,0,0,0,0,1,0,0,0
26508,588,1070,/survey-fo,0,0,1,0,0,0,0,1,0,0,0,0,0
26509,27,1070,/survey-fo,2,1,0,0,0,0,0,0,0,0,0,0,0
26510,30,1070,/survey-fo,0,0,0,0,1,0,3,0,0,0,0,0,0
26511,141,1070,/survey-fo,0,0,0,0,0,0,0,0,2,4,0,0,0
26512,276,1070,/survey-fo,0,0,0,1,0,0,0,0,0,0,1,3,0
26513,541,1070,/survey-fo,0,0,0,0,0,0,4,0,0,0,0,0,0
26514,253,1070,/survey-fo,0,0,4,0,0,1,0,1,0,0,0,0,0
26515,324,1070,/survey-fo,0,0,0,0,3,1,0,0,0,0,0,0,1
26516,429,1070,/survey-fo,0,0,2,0,0,1,0,1,0,0,0,0,0
26517,300,1070,/survey-fo,1,0,2,0,0,1,0,1,0,0,0,0,0
26518,221,1070,/survey-fo,0,0,0,0,1,0,0,0,0,0,0,0,3
26519,216,1070,/survey-fo,0,0,0,0,0,0,0,0,0,1,4,4,0
26520,576,1125,/survey-fo,0,0,0,0,0,4,0,1,0,0,0,0,0
26521,266,1125,/survey-fo,0,0,0,0,0,4,0,1,0,2,0,0,0
26522,165,1125,/survey-fo,0,0,1,0,0,0,3,0,0,0,0,0,0
26523,479,1125,/survey-fo,0,0,2,0,0,0,2,2,0,0,0,0,0
26524,380,1125,/survey-fo,0,1,0,0,0,0,0,0,0,4,0,0,0
26525,525,1125,/survey-fo,0,0,0,2,0,0,0,0,0,0,2,2,0
26526,410,1125,/survey-fo,0,0,0,1,0,0,0,0,0,0,0,1,3
26527,462,1125,/survey-fo,0,0,0,1,0,0,0,0,1,0,1,3,0
26528,425,1125,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,4,0
26529,527,1125,/survey-fo,0,0,0,0,1,0,4,0,0,0,0,0,0
26530,583,1125,/survey-fo,0,1,0,0,0,2,0,0,0,2,0,0,0
26531,278,1125,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26532,364,1125,/survey-fo,0,3,0,0,0,0,0,0,0,4,0,0,0
26533,548,1125,/survey-fo,0,0,0,0,1,0,0,0,0,0,0,0,3
26534,369,1125,/survey-fo,0,0,0,0,0,0,0,0,3,3,2,0,0
26535,400,1125,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26536,139,1125,/survey-fo,0,0,3,0,0,0,0,3,0,0,0,0,0
26537,403,1125,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,0
26538,300,1125,/survey-fo,0,0,0,0,0,0,0,0,4,0,0,0,0
26539,319,1125,/survey-fo,0,0,0,0,0,0,1,0,0,0,0,0,0
26540,244,1125,/survey-fo,0,0,0,0,3,0,3,0,0,0,0,0,2
26541,73,1125,/survey-fo,2,0,0,0,0,0,0,0,2,3,1,2,0
26542,174,1125,/survey-fo,0,0,0,0,1,0,0,0,0,0,0,0,1
26543,546,1125,/survey-fo,0,0,0,3,0,0,0,0,0,0,0,2,0
26544,385,1125,/survey-fo,0,0,0,0,0,1,0,0,2,2,0,0,0
26545,64,1125,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26546,435,1125,/survey-fo,0,0,0,0,0,0,0,0,3,0,0,0,0
26547,183,1125,/survey-fo,0,0,0,0,0,0,4,0,0,0,0,0,0
26548,499,1125,/survey-fo,0,0,0,1,0,0,0,0,0,0,0,1,0
26549,309,1125,/survey-fo,0,2,0,0,0,2,0,0,0,3,0,0,0
26550,540,1220,/survey-fo,0,3,0,0,0,0,0,0,0,0,0,0,0
26551,510,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,2,0
26552,183,1220,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,0
26553,13,1220,/survey-fo,0,0,3,0,0,0,0,0,0,0,0,0,0
26554,190,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26555,308,1220,/survey-fo,1,0,2,0,0,0,0,0,0,0,0,0,0
26556,581,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,1,0
26557,601,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26558,404,1220,/survey-fo,0,0,2,0,0,0,0,0,0,0,0,0,0
26559,7,1220,/survey-fo,1,0,0,0,0,0,0,0,1,0,0,0,0
26560,367,1220,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26561,324,1220,/survey-fo,0,0,0,0,0,0,1,0,0,0,0,0,0
26562,196,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,2,0
26563,184,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26564,35,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26565,311,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,1,0
26566,167,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,1,0,0
26567,478,1220,/survey-fo,0,0,2,0,0,0,0,0,0,0,0,0,0
26568,90,1220,/survey-fo,0,0,0,0,0,0,0,1,0,0,0,0,0
26569,204,1220,/survey-fo,1,0,0,0,0,0,0,0,0,1,0,0,0
26570,564,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26571,128,1220,/survey-fo,0,0,0,0,0,1,0,1,0,0,0,0,0
26572,498,1220,/survey-fo,2,0,0,0,0,0,0,0,0,0,0,0,0
26573,197,1220,/survey-fo,0,0,0,0,0,1,0,1,0,0,0,0,0
26574,393,1220,/survey-fo,0,0,1,0,0,1,0,1,0,0,0,0,0
26575,162,1220,/survey-fo,0,2,0,0,0,0,0,0,0,0,0,0,0
26576,384,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26577,20,1220,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26578,79,1220,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26579,103,1220,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26580,399,1219,/survey-fo,0,0,3,0,0,0,0,2,0,0,0,0,0
26581,129,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,1,2,0
26582,167,1219,/survey-fo,0,0,0,0,0,0,0,0,1,1,0,0,0
26583,460,1219,/survey-fo,0,0,0,0,0,1,0,0,0,0,0,0,1
26584,580,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26585,103,1219,/survey-fo,0,1,0,0,0,2,0,0,0,0,0,0,0
26586,571,1219,/survey-fo,0,0,3,0,0,0,0,0,0,0,0,0,0
26587,413,1219,/survey-fo,0,0,1,0,0,0,2,0,0,0,0,0,0
26588,434,1219,/survey-fo,0,0,2,0,0,0,0,2,0,0,0,0,0
26589,134,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,3,0
26590,206,1219,/survey-fo,0,0,0,0,0,0,0,0,2,1,0,0,0
26591,533,1219,/survey-fo,0,0,3,0,0,0,0,0,0,0,0,0,0
26592,225,1219,/survey-fo,0,0,1,0,0,0,0,1,1,0,0,0,0
26593,50,1219,/survey-fo,0,1,0,0,0,0,2,0,0,0,0,0,0
26594,593,1219,/survey-fo,0,1,0,0,0,0,0,0,0,0,0,0,1
26595,162,1219,/survey-fo,0,2,0,0,0,0,1,0,0,0,0,0,0
26596,173,1219,/survey-fo,0,0,0,0,0,0,0,1,0,0,0,0,0
26597,374,1219,/survey-fo,0,0,1,0,0,0,0,0,0,0,0,0,0
26598,573,1219,/survey-fo,0,0,0,0,0,0,0,0,2,2,0,0,0
26599,8,1219,/survey-fo,0,0,0,0,0,0,1,0,0,0,0,0,0
26600,229,1219,/survey-fo,0,0,0,0,0,0,0,0,3,0,3,3,0
26601,545,1219,/survey-fo,0,2,0,0,0,0,2,0,0,0,0,0,0
26602,24,1219,/survey-fo,0,3,0,0,0,0,0,0,0,3,0,0,0
26603,383,1219,/survey-fo,0,0,0,1,1,0,0,0,2,0,0,0,0
26604,64,1219,/survey-fo,0,0,0,0,0,0,0,0,1,0,0,0,0
26605,469,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,2,0
26606,529,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,2,0
26607,23,1219,/survey-fo,0,0,0,0,0,2,1,1,0,0,0,0,0
26608,140,1219,/survey-fo,0,0,0,0,0,0,0,0,2,2,1,1,1
26609,104,1219,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,0,0
26610,264,1096,/survey-fo,1,4,0,0,0,0,0,0,4,4,0,0,2
26611,46,1096,/survey-fo,0,0,3,0,0,3,2,4,0,0,0,0,0
26612,138,1096,/survey-fo,0,3,3,0,0,3,0,3,0,3,3,3,0
26613,141,1096,/survey-fo,1,4,0,0,0,0,0,1,4,4,0,0,1
26614,115,1096,/survey-fo,0,2,4,0,0,2,0,4,0,4,0,0,0
26615,568,1096,/survey-fo,4,0,0,0,0,0,0,0,4,4,2,4,0
26616,188,1096,/survey-fo,1,0,1,0,0,1,0,1,1,1,1,1,0
26617,223,1096,/survey-fo,0,4,0,0,0,0,2,0,0,0,0,0,0
26618,307,1096,/survey-fo,0,0,0,2,0,0,0,0,2,2,0,4,0
26619,590,1096,/survey-fo,0,0,0,0,3,0,3,0,0,0,1,0,3
26620,448,1096,/survey-fo,0,0,4,0,0,0,4,0,0,0,0,0,0
26621,69,1096,/survey-fo,0,0,4,0,0,4,0,4,0,0,0,0,0
26622,596,1096,/survey-fo,0,0,4,0,1,4,1,4,0,0,0,0,0
26623,144,1096,/survey-fo,0,0,3,0,0,4,0,3,0,1,0,0,0
26624,554,1096,/survey-fo,0,3,4,1,0,4,0,3,2,4,4,4,0
26625,212,1096,/survey-fo,3,0,0,3,0,0,0,0,1,0,2,3,0
26626,143,1096,/survey-fo,2,0,0,2,0,0,0,0,2,2,3,3,0
26627,377,1096,/survey-fo,3,3,1,0,0,0,0,0,3,4,1,4,0
26628,120,1096,/survey-fo,4,4,1,0,0,0,1,1,0,0,0,0,0
26629,137,1096,/survey-fo,0,0,4,0,1,4,0,4,0,0,0,0,0
26630,90,1096,/survey-fo,0,0,3,0,0,3,0,3,3,0,0,0,0
26631,451,1096,/survey-fo,0,0,0,0,0,0,0,0,0,4,4,4,0
26632,490,1096,/survey-fo,0,1,0,0,0,2,0,0,1,1,0,0,0
26633,25,1096,/survey-fo,0,0,2,0,0,2,0,2,0,2,0,0,0
26634,566,1096,/survey-fo,0,1,4,0,0,4,0,3,0,2,0,0,1
26635,286,1096,/survey-fo,2,0,0,0,0,0,0,0,2,2,2,1,0
26636,457,1096,/survey-fo,0,0,0,2,0,0,0,0,3,0,2,2,0
26637,96,1096,/survey-fo,0,0,0,0,0,1,4,1,0,0,0,0,0
26638,129,1096,/survey-fo,0,0,0,0,0,0,0,0,0,1,3,3,0
26639,312,1096,/survey-fo,0,0,0,0,0,0,0,0,1,2,2,0,0
26640,67,1116,/survey-fo,4,0,0,0,1,0,0,0,3,2,0,0,1
26641,329,1116,/survey-fo,2,3,0,0,0,0,0,2,0,0,0,0,0
26642,106,1116,/survey-fo,0,0,0,2,0,0,0,0,3,0,3,4,0
26643,439,1116,/survey-fo,0,0,0,0,2,3,2,3,0,0,0,0,0
26644,350,1116,/survey-fo,0,4,1,0,0,4,2,2,0,3,0,0,0
26645,379,1116,/survey-fo,1,3,2,0,0,0,0,0,0,3,0,0,0
26646,207,1116,/survey-fo,0,0,0,1,0,0,0,0,3,0,3,0,0
26647,541,1116,/survey-fo,0,3,0,0,2,0,2,0,0,0,0,0,0
26648,219,1116,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,0
26649,499,1116,/survey-fo,1,0,0,0,0,0,0,0,3,0,3,0,0
26650,479,1116,/survey-fo,0,0,0,0,2,1,3,2,0,0,0,0,1
26651,97,1116,/survey-fo,1,0,0,0,0,0,0,0,0,3,1,2,1
26652,380,1116,/survey-fo,4,0,0,0,0,0,0,0,1,3,0,0,0
26653,301,1116,/survey-fo,1,0,0,0,0,0,0,0,1,2,0,0,0
26654,23,1116,/survey-fo,0,0,1,0,0,4,0,1,0,0,0,0,0
26655,419,1116,/survey-fo,0,0,4,0,0,3,0,1,0,0,0,0,0
26656,147,1116,/survey-fo,0,0,0,3,0,0,0,0,3,0,2,3,0
26657,372,1116,/survey-fo,3,0,0,0,0,0,0,0,0,0,2,0,0
26658,400,1116,/survey-fo,0,1,2,0,2,0,1,0,0,0,0,0,3
26659,501,1116,/survey-fo,0,0,4,0,0,2,0,1,0,0,0,0,0
26660,331,1116,/survey-fo,0,0,0,0,0,0,4,0,0,0,0,0,0
26661,194,1116,/survey-fo,0,0,2,0,1,1,0,4,0,0,0,0,0
26662,284,1116,/survey-fo,1,0,0,0,0,0,0,0,0,1,1,0,2
26663,472,1116,/survey-fo,2,0,0,0,0,0,0,0,0,2,0,0,0
26664,430,1116,/survey-fo,0,0,2,0,0,4,0,2,0,0,0,0,0
26665,277,1116,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26666,561,1116,/survey-fo,0,0,0,4,0,0,0,0,1,0,3,3,0
26667,215,1116,/survey-fo,0,0,4,0,0,0,0,2,0,0,0,0,0
26668,318,1116,/survey-fo,0,0,0,0,0,0,0,0,1,0,3,1,0
26669,226,1116,/survey-fo,0,2,3,0,0,0,0,0,0,0,0,0,0
26670,246,1099,/survey-fo,0,3,0,0,0,0,4,0,3,0,0,0,0
26671,603,1099,/survey-fo,2,1,0,0,0,0,0,0,4,4,0,0,0
26672,226,1099,/survey-fo,0,1,4,0,0,2,0,4,4,0,0,0,0
26673,598,1099,/survey-fo,0,0,0,1,0,0,0,0,2,0,0,2,0
26674,425,1099,/survey-fo,0,0,0,0,0,0,0,0,3,2,4,4,0
26675,40,1099,/survey-fo,0,2,4,0,0,0,0,4,3,0,0,0,0
26676,465,1099,/survey-fo,3,0,0,0,0,0,0,0,4,4,4,4,0
26677,450,1099,/survey-fo,0,0,4,0,0,3,0,4,4,2,0,0,0
26678,475,1099,/survey-fo,0,0,0,1,0,0,0,0,3,0,0,2,0
26679,588,1099,/survey-fo,0,3,3,0,0,1,0,4,4,2,0,0,0
26680,251,1099,/survey-fo,0,1,4,0,0,1,0,4,4,3,0,0,0
26681,589,1099,/survey-fo,0,1,3,0,0,2,2,3,3,2,0,0,0
26682,3,1099,/survey-fo,0,0,4,0,0,2,0,4,4,3,0,0,0
26683,388,1099,/survey-fo,0,0,2,0,0,4,2,2,4,2,0,0,0
26684,298,1099,/survey-fo,0,2,0,0,1,0,4,0,4,2,0,0,0
26685,15,1099,/survey-fo,0,2,4,0,0,2,0,4,4,2,0,0,0
26686,155,1099,/survey-fo,0,2,0,0,0,0,4,0,4,2,0,0,0
26687,340,1099,/survey-fo,0,0,3,0,0,1,0,2,3,1,0,0,0
26688,486,1099,/survey-fo,2,0,3,0,0,0,0,2,4,4,0,0,1
26689,596,1099,/survey-fo,0,2,4,0,0,2,0,4,4,3,0,0,0
26690,200,1099,/survey-fo,0,2,2,0,0,2,0,2,4,0,0,0,0
26691,591,1099,/survey-fo,0,0,4,0,0,0,0,4,4,3,0,0,0
26692,253,1099,/survey-fo,0,2,4,0,0,1,0,4,4,3,0,0,0
26693,374,1099,/survey-fo,0,0,3,0,0,2,0,3,4,2,0,0,0
26694,153,1099,/survey-fo,0,3,2,0,0,0,4,1,4,3,0,0,0
26695,196,1099,/survey-fo,0,0,0,0,0,0,0,0,2,1,2,2,0
26696,576,1099,/survey-fo,0,2,0,0,0,1,4,0,4,2,0,0,0
26697,379,1099,/survey-fo,4,0,0,0,0,0,0,0,4,4,4,4,0
26698,288,1099,/survey-fo,0,0,0,0,0,4,0,0,2,2,0,0,1
26699,369,1099,/survey-fo,3,1,0,0,0,0,0,0,4,4,0,0,0
26700,431,1114,/survey-fo,0,0,0,1,0,0,0,0,0,0,3,2,2
26701,58,1114,/survey-fo,0,0,0,0,0,0,0,1,1,1,0,0,0
26702,118,1114,/survey-fo,0,0,3,0,0,2,0,2,0,0,0,0,0
26703,500,1114,/survey-fo,0,0,2,0,1,4,0,3,0,0,0,0,0
26704,76,1114,/survey-fo,0,0,0,1,0,0,0,0,0,0,0,0,0
26705,332,1114,/survey-fo,0,0,0,0,0,0,0,0,1,1,4,3,0
26706,222,1114,/survey-fo,0,0,0,0,0,0,0,0,2,0,2,2,0
26707,85,1114,/survey-fo,0,0,0,0,2,0,3,0,0,0,0,0,0
26708,243,1114,/survey-fo,0,0,0,0,0,2,0,0,0,3,0,0,1
26709,316,1114,/survey-fo,0,1,0,0,1,1,2,1,0,0,0,0,0
26710,594,1114,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,1
26711,318,1114,/survey-fo,0,1,2,1,0,0,0,1,0,0,0,0,0
26712,269,1114,/survey-fo,0,0,1,0,1,0,2,0,0,0,0,0,0
26713,490,1114,/survey-fo,0,0,0,0,0,1,0,1,0,0,1,0,0
26714,44,1114,/survey-fo,0,0,0,0,0,0,0,0,2,1,0,0,0
26715,572,1114,/survey-fo,0,0,0,2,0,0,0,0,0,0,0,0,0
26716,408,1114,/survey-fo,0,0,0,0,0,0,0,1,2,0,2,0,0
26717,313,1114,/survey-fo,0,0,0,0,2,0,3,0,0,1,0,0,0
26718,304,1114,/survey-fo,0,1,0,0,0,0,0,0,2,3,0,0,0
26719,393,1114,/survey-fo,0,0,3,0,0,2,0,1,0,1,0,0,0
26720,137,1114,/survey-fo,0,0,1,0,0,1,0,3,0,0,0,0,0
26721,103,1114,/survey-fo,0,0,0,0,2,0,4,0,0,0,0,0,1
26722,4,1114,/survey-fo,0,0,0,0,0,0,0,0,2,0,1,0,0
26723,251,1114,/survey-fo,0,1,0,0,0,2,0,0,0,3,2,0,0
26724,366,1114,/survey-fo,0,0,1,0,0,1,0,1,0,0,0,0,0
26725,138,1114,/survey-fo,0,0,0,2,0,0,0,0,0,0,2,1,0
26726,503,1114,/survey-fo,0,3,0,0,0,0,0,0,0,2,0,0,0
26727,78,1114,/survey-fo,0,0,0,0,0,2,0,0,0,3,0,0,0
26728,604,1114,/survey-fo,0,0,0,1,0,0,1,0,0,0,0,0,0
26729,18,1114,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26730,155,1092,/survey-fo,0,0,0,0,2,3,0,0,0,0,0,0,2
26731,123,1092,/survey-fo,0,0,0,0,0,0,0,0,3,2,0,0,0
26732,116,1092,/survey-fo,0,0,0,0,0,0,0,0,0,4,0,0,0
26733,297,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,3,0
26734,157,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,4,0,0
26735,525,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,0,0
26736,140,1092,/survey-fo,0,0,4,0,0,0,0,0,0,0,0,0,0
26737,367,1092,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,0
26738,325,1092,/survey-fo,0,0,0,0,0,0,0,0,0,4,0,0,0
26739,577,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,0,0
26740,595,1092,/survey-fo,0,0,4,0,0,0,0,0,0,0,0,0,0
26741,21,1092,/survey-fo,0,0,0,0,0,2,0,0,0,0,0,0,0
26742,151,1092,/survey-fo,0,0,0,0,0,0,0,3,0,0,0,0,0
26743,545,1092,/survey-fo,0,3,0,0,0,0,0,0,0,0,0,0,0
26744,258,1092,/survey-fo,0,0,3,0,0,0,0,0,0,0,0,0,0
26745,205,1092,/survey-fo,0,0,0,0,0,0,0,0,0,2,0,0,0
26746,163,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,0,0
26747,479,1092,/survey-fo,0,0,0,0,0,0,3,0,0,0,0,0,0
26748,391,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,2,0,0
26749,233,1092,/survey-fo,0,0,3,0,0,0,0,0,0,0,0,0,0
26750,29,1092,/survey-fo,0,0,0,0,0,0,0,0,0,1,0,0,0
26751,341,1092,/survey-fo,0,0,2,0,0,0,0,0,0,0,0,0,0
26752,568,1092,/survey-fo,0,4,0,0,0,0,0,0,0,0,0,0,0
26753,466,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26754,326,1092,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26755,419,1092,/survey-fo,0,0,0,0,0,4,0,0,0,0,0,0,0
26756,601,1092,/survey-fo,0,3,0,0,0,0,0,0,0,0,0,0,0
26757,462,1092,/survey-fo,0,0,0,3,0,0,0,0,0,0,0,0,0
26758,53,1092,/survey-fo,0,0,0,2,0,0,0,0,0,0,0,0,0
26759,303,1092,/survey-fo,0,3,0,0,0,0,0,0,0,0,0,0,0
26760,475,1172,/survey-fo,0,0,0,3,0,0,0,0,0,0,0,0,0
26761,274,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,1,0
26762,195,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,3,0
26763,171,1172,/survey-fo,0,0,0,0,0,0,0,0,0,3,0,0,0
26764,520,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,4,4,0
26765,96,1172,/survey-fo,0,0,0,0,0,0,0,4,0,0,0,0,0
26766,546,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,2,0
26767,280,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,3,0
26768,541,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,3,0
26769,35,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,1,0
26770,516,1172,/survey-fo,0,0,0,0,0,0,0,1,0,0,0,0,0
26771,257,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,0,0
26772,222,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,1,0,0
26773,441,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,1,0,0
26774,126,1172,/survey-fo,0,0,0,0,0,0,0,0,0,4,0,0,0
26775,466,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,3,3,0
26776,53,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,1,1,0
26777,400,1172,/survey-fo,0,0,0,0,0,0,0,0,0,0,0,1,0
26778,556,1172,/survey-fo,0,0,0,0,0,0,2,0,0,0,0,0,0
26779,221,1172,/survey-fo,0,0,1,0,0,0,0,0,0,0,0,0,0
26780,460,1172,/survey-fo,0,0,0,0,0,0,0,1,0,0,0,0,0
